"id_igreja";"nome";"paroco";"endereco";"bairro";"cidade";"uf";"pais";"cep";"telefones";"observacao";"latitude";"longitude";"src_missas";"src_confissoes";"url";"email";"diocese";"hash";"hash_matriz";"secretaria";"last_modified"
134;"Paróquia Nossa Senhora do Rosário";"";"Rua General Ribeiro da Costa, 164";"Leme";"Rio de Janeiro";"RJ";"Brasil";"22010-050";"(21) 3223-5500";"";-22.962122;-43.1698;"Seg a Sab 09:00 18:00
Dom 08:30 10:00 11:30 18:00 19:30";"";"";"";"Rio de Janeiro";"ogJBK";NULL;NULL;"2013-05-10 12:07:03"
135;"Paróquia Nossa Senhora do Rosário de Fátima e Santo Antônio de Lisboa";"Pe Júlio Cesar";"Rua Bacairis, 390";"Taquara";"Rio de Janeiro";"RJ";"Brasil";"22730-120";"(21) 2423-4071";"";-22.91929;-43.372934;"Domingo 6h30 8h30 10h30 19h
Seg a Sex 19h
Sábado 16h 18h";"Ter a Sex 15h às 17h";"http://www.rosariodefatima.org.br";"";"Rio de Janeiro";"R03ar";NULL;"";"2015-10-13 11:06:32"
136;"Paróquia Nossa Senhora do Rosário de Pompéia";"Pe. Thiago Sardinha de Jesus";"Rua Toscana, 118";"Ricardo de Albuquerque";"Rio de Janeiro";"RJ";"Brasil";"21620-590";"(21) 2452-4093";"";-22.839704;-43.407924;"Dom 7:00, 10:00 e 19:00";"";"";"";"Rio de Janeiro";"3Jo0O";NULL;"";"2014-05-18 18:52:03"
137;"Nossa Senhora do Sagrado Coração";"Pe. Valentim";"Rua Barão, 807";"Praça Seca";"Rio de Janeiro";"RJ";"Brasil";"21321-622";"(21)2464-1947, (21) 2452-5188";"";-22.8994074;-43.3514426;"Seg a Sex 19:15
Dom 07:00 09:00 18:15 20:00";"Qui Sex 15:00 as 17:00";"http://paroquianssc.wordpress.com/";"";"Rio de Janeiro";"fdYPv";NULL;"";"2014-08-17 16:11:53"
138;"Nossa Senhora dos Navegantes";"Pe. Jan Baraniecki, SAC";"Rua Luis Ferreira, 217";"Bonsucesso";"Rio de Janeiro";"RJ";"Brasil";"21042-210";"(21) 2260-5038";"Confissões após as Missas";-22.863466;-43.24575;"Seg, Qua, Qui, Sex, Sáb 19h
Dom 7h30 10h 19h";"";"";"";"Rio de Janeiro";"HxIpS";NULL;NULL;"2013-04-11 10:23:43"
139;"Paróquia Nossa Senhora dos Navegantes";"Pe. Irapuan Fonseca";"R. Naudy Esteves, 152";"Padre Miguel";"Rio de Janeiro";"RJ";"Brasil";"21720-580";"(21) 3331-0073";"";-22.852831;-43.4558915;"Segunda-Feira: 20:00
Sexta-Feira: 19:00
1º Domingo 07:00 
2º Domingo: 10:30
3º Domingo: 07:00
4º Domingo: 10:30
Dom 19h30";"";"http://paroquianavegantesrj.com.br/";"";"Rio de Janeiro";"uH3Ez";NULL;NULL;"2013-09-09 12:36:16"
140;"Nossa Senhora Mãe da Divina Providência";"Pe. Luiz Fábio Domingos";"Estrada dos Bandeirantes, 1.755";"Taquara";"Rio de Janeiro";"RJ";"Brasil";"22710-571";"(21) 2445-3826";"";-22.939378;-43.372202;"Seg Qua Qui Sex 19:30
Sab 8:00 19:30
Dom 07:30 09:30 19:30";"";"http://www.nsmaedadivinaprovidencia.com.br";"";"Rio de Janeiro";"WaneW";NULL;NULL;"2012-12-29 20:28:12"
141;"Nossa Senhora Medianeira de Todas as Graças";"Pe. Josiel de Azevedo SAC";"Rua Riacho Doce, 220";"Oswaldo Cruz";"Rio de Janeiro";"RJ";"Brasil";"21340-340";"(21) 2464-7633, (21) 3390-4890";"Às quintas-feiras, missa e Adoração com benção do santíssimo 
Todo primeiro sábado e todo terceiro domingo do mês adoração e benção com o santíssimo sacramento.";-22.8733711;-43.3555243;"Domingo 08:00hs, 10:00hs, 19:00hs
Segunda 19:00hs
Quarta-feira 19:00hs
Quinta-feira 15:00hs
Sexta-feira 19:00hs
Sábado 18:00hs";"";"";"";"Rio de Janeiro";"8uY43";NULL;"";"2015-01-25 18:51:41"
142;"Pai Eterno e São José";"Pe.  Ramon Nascimento";"Praça Eliseu, s/n";"Cidade de Deus";"Rio de Janeiro";"RJ";"Brasil";"22773-210";"(21) 3342-1225";"Os padres também atendem 30min antes das missas ou agendando na secretaria paroquial.";-22.948558;-43.364385;"Domingo: 7h, 9h e 19hs
Segunda: 7h e 19hs
Quarta: 7h
Sexta: 7h e 19:30hs";"Segunda 9h às 11hs
Quarta: 14h às 18hs
Sexta: 15h às 19hs";"";"pascom.pesj@hotmail.com";"Rio de Janeiro";"lEITa";NULL;"";"2015-02-15 11:25:39"
143;"Ressureição";"Mons. José Roberto Rodrigues Devellard";"Rua Francisco Otaviano, 99";"Copacabana";"Rio de Janeiro";"RJ";"Brasil";"22080-040";"(21) 2522-7698";"";-22.987159;-43.191842;"Seg 18:00
Ter a Sex 7:30 18:00
Sab 7:30 17:00 18:30
Dom 7:30 09:00 10:30 12:00 17:00 18:30 20:00 21:30";"";"http://www.paroquiadaressurreicao.com.br";"";"Rio de Janeiro";"NY2t7";NULL;NULL;"2012-12-29 20:28:12"
144;"Sagrada Família";"Pe. Luís da Silva Telles, MSC";"Rua do Livramento, 62/64";"Saúde";"Rio de Janeiro";"RJ";"Brasil";"20221-190";"(21) 2253-6343";"";-22.8971181;-43.1910849;"seg qua qui sex 19:30h
Sábado 18h
domingo 9:30 e 18h";"";"";"";"Rio de Janeiro";"zrnIe";NULL;"";"2014-05-07 15:03:23"
145;"Sagrada Família";"Pe. Carlos Gómez Saiz";"Rua Morro do Ouro, 231";"Ribeira - Ilha do Governador";"Rio de Janeiro";"RJ";"Brasil";"21930-126";"(21) 3396-3292";"";-22.821753;-43.17276;"Ter a Sab 18:30
Dom 07:30 10:30 18:30";"";"";"";"Rio de Janeiro";"cBXiB";NULL;NULL;"2012-12-29 13:22:16"
146;"Sagrada Família";"Pe. Roberto Barbosa de Melo";"Estrada do Rio Grande, 3.840";"Taquara";"Rio de Janeiro";"RJ";"Brasil";"22723-002";"(21) 2446-5231";"";-22.918789;-43.403345;"";"";"";"";"Rio de Janeiro";"EVI7i";NULL;NULL;"2013-01-11 18:32:25"
147;"Sagrada Família";"Pe. Alex Sandro dos Santos Irineu";"Rua Paula Ney, 501";"Realengo";"Rio de Janeiro";"RJ";"Brasil";"21760-035";"(21) 3333-3224";"";-22.8831516;-43.4274361;"Seg Qui Sex 19:00
Ter Sab 08:00
Dom 07:00 09:00 18:00";"";"";"";"Rio de Janeiro";"qp2XF";NULL;NULL;"2012-12-29 13:22:16"
148;"Sagrada Família";"Pe. Damião Avelino de Melo";"Praça do Gaúcho, s/n";"Mendanha - Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23097-120";"(21) 2413-7203";"";-22.853097;-43.541241;"Seg Qua 19:00
Qui Sex 08:00
Sab 08:00 19:00
Dom 07:00 09:00 17:00 19:00";"";"";"";"Rio de Janeiro";"T8mwm";NULL;NULL;"2013-01-12 13:28:49"
149;"Sagrada Famíia";"Pe. Geovane Ferreira Silva";"Rua Tancredo Neves, s/n";"Nova Holanda - Bonsucesso";"Rio de Janeiro";"RJ";"Brasil";"21044-725";"(21) 3105-0599";"";-22.8579331;-43.2398599;"Seg 18:30
Ter a Sex 19:00
Sab 07:00 19:00
Dom 07:00 18:00";"";"";"";"Rio de Janeiro";"5SXMJ";NULL;NULL;"2012-12-29 13:22:16"
150;"Sagrado Coração de Jesus";"Pe. Wanderson José Guedes";"Rua Benjamin Constant, 42";"Glória";"Rio de Janeiro";"RJ";"Brasil";"20241-150";"(21) 2509-0044";"";-22.9206405;-43.178298;"Seg a Sab 18:00
Dom 07:00 08:30 11:30 18:00";"";"";"";"Rio de Janeiro";"hmHlq";NULL;NULL;"2012-12-29 13:22:16"
151;"Sagrado Coração de Jesus";"Pe. Adriano Gomes Divino";"Rua Padre Paulo Corrêa de Sá, 60";"Padre Miguel";"Rio de Janeiro";"RJ";"Brasil";"21715-300";"(21)3338-9371, (21)3598-9208, (21) 98222-2932";"Hora da Graça: Quinta-feira às 15:00 Horas";-22.8756996;-43.4482255;"Seg a sexta 19:00
Sab 17:00
Dom 07:00 09:00 19:00
1a Sexta 8:00 19:00
2a Quinta 19:30";"Seg Ter Qua Sex 18h às 19h
Qui 9:00 as 10:00";"";"contato@pscjdepadremiguel.com.br";"Rio de Janeiro";"K62BN";NULL;"";"2016-11-04 17:19:11"
152;"Sagrado Coração de Jesus";"Pe. Aloísio Wilibaldo Knob, SCJ";"Rua Carolina Santos, 143";"Méier";"Rio de Janeiro";"RJ";"Brasil";"20720-310";"(21) 2595-5212";"";-22.906248;-43.285719;"Seg a Qui 07:00 08:00 18:00 19:30
Sex 07:00 08:00 18:00
Sab 07:00 08:00 17:00
Dom 06:45 08:00 09:30 11:00 17:00 18:30 20:00
1a Sex 07:00 08:00 16:00 18:00
1o Sab 07:00 08:00 09:00 17:00";"Ter a Sex 08:30 as 11:15 15:00 as 20:00";"http://www.iscj.com.br";"";"Rio de Janeiro";"wPmau";NULL;NULL;"2012-12-29 20:28:12"
153;"Paróquia Sagrados Corações";"Pe. Geraldo Abílio Ribeiro, SSCC";"Rua Conde de Bonfim, 474";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20520-054";"(21) 2268-3118";"";-22.926634;-43.235583;"Seg 7h
Ter a Sex 07:00 17:00
Sab 07:00 15:00 16:30 
Dom 07:00 08:30 10:30 12:00 18:00 19:30";"Ter a Sex 8:00 10:30 15:00 as 16:30
Sab 08:00 10:30";"";"";"Rio de Janeiro";"YjX0R";NULL;NULL;"2013-05-06 15:36:37"
154;"Salvador do Mundo";"Pe. Adenilson Corrêa de Campos";"Estrada da Matriz, 6.496";"Ilha de Guaratiba";"Rio de Janeiro";"RJ";"Brasil";"23020-715";"(21) 2410-0751";"";-22.9967729;-43.6069238;"";"";"";"";"Rio de Janeiro";"B3HPy";NULL;NULL;"2013-01-11 18:32:25"
155;"Sangue de Cristo";"Pe. Gleuson Gonçalves Farias Gomes";"Rua Adalberto Aranha, 48";"Aldeia Campista";"Rio de Janeiro";"RJ";"Brasil";"20540-140";"(21) 2288-7149";"";-22.92298;-43.239299;"Dom 08:00 10:00 18:30
Seg Qua Sex 07:30 19:00
Qui 07:30
Sab 07:30 18:00";"";"http://www.paroquiasanguedecristo.org.br";"";"Rio de Janeiro";"nN1pV";NULL;NULL;"2012-12-29 20:28:12"
156;"Sant'Ana";"Pe. José Laudares de Ávila, SSS";"Pça. Dom Sebastião Leme, 11";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20230-200";"(21) 2224-0710";"";-22.907784;-43.194329;"Seg a Dom 06:00 18:00 
Ter a Sab 7:30
Dom 08:00 10:00";"";"";"";"Rio de Janeiro";"PgmF2";NULL;NULL;"2012-12-29 13:22:16"
157;"Paróquia de Sant'Ana";"Pe. João Paulo";"Estrada do Mendanha, 208";"Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23087-284";"(21) 3394-6753";"";-22.888254;-43.559682;"Seg a Sex 19h
Qua 7h
Domingo 7h, 9h, 11h e 19h
1a qui  20h";"";"http://www.igrejasantana.org.br/";"secretaria@igrejasantana.org.br";"Rio de Janeiro";"20WeZ";NULL;NULL;"2013-04-30 11:05:01"
158;"Paróquia Santa Bárbara";"Pe. Braz Carnielle, SDB";"Rua dos Topázios, 471";"Rocha Miranda";"Rio de Janeiro";"RJ";"Brasil";"21540-020";"(21) 3372-6237";"";-22.851508;-43.347757;"Seg a Sex 07:00 19:00
Sab 07:00 
Dom 07:00 09:00 18:00";"Ter Qui 08:00 as 11:00 14:00 as 16:00";"";"";"Rio de Janeiro";"eKH46";NULL;"";"2015-10-30 16:03:38"
159;"Santa Bárbara e Santa Cecília";"Pe. Klepler Magalhães da Silva Porto Freitas";"Rua Alvarenga Peixoto, 155";"Vigário Geral";"Rio de Janeiro";"RJ";"Brasil";"21240-690";"(21) 3451-8649";"";-22.807105;-43.307141;"Seg Qua Qui Sex 19:00
Sab 18:00
Dom 07:00 09:00 19:00";"";"";"";"Rio de Janeiro";"Ge1Td";NULL;NULL;"2013-01-12 13:29:42"
160;"Santa Bernadette";"Pe. Geraldo José Natalino";"Av. dos Democráticos, 896";"Higienópolis";"Rio de Janeiro";"RJ";"Brasil";"21050-000";"(21) 2270-3915";"";-22.876097;-43.257033;"Dom 07:00 09:00 19:00
Seg 19:00";"Qui 09:00 as 11:00";"";"";"Rio de Janeiro";"sxltA";NULL;"";"2014-07-03 19:43:36"
161;"Santa Catarina de Alexandria";"Pe. José Geraldo Gomes";"Rua Senador Pompeu, 204";"Saúde";"Rio de Janeiro";"RJ";"Brasil";"20221-290";"(21) 2263-3233";"";-22.901855;-43.190464;"Dom 07:30 10:00 
Sab 17:00
2a Qui 19:00";"";"";"";"Rio de Janeiro";"VHWIh";NULL;NULL;"2013-01-12 13:29:42"
162;"Santa Cecília";"Pe. Thomas Kizhakethayil Chacko";"Rua Gurupatuba, 74";"Brás de Pina";"Rio de Janeiro";"RJ";"Brasil";"21012-300";"(21) 2270-2478";"";-22.828913;-43.292239;"";"";"";"";"Rio de Janeiro";"7bGiE";NULL;NULL;"2013-01-11 18:32:25"
163;"Santa Cecília e São Pio X";"Pe. Cesare Ciceri, CS";"Rua Álvaro Ramos, 385";"Botafogo";"Rio de Janeiro";"RJ";"Brasil";"22280-110";"(21) 2275-6494";"Confissões 30 minutos antes das Missas.";-22.957366;-43.18379;"Seg 19:00
Qua Qui Sex  19:00
Sab 19:00
Dom 8h, 10h, 19:00";"";"http://www.paroquiasantaceciliarj.com.br";"";"Rio de Janeiro";"jv17l";NULL;"";"2013-12-28 13:54:52"
164;"Santa Clara";"Pe. Felipe Xavier de Moraes";"Estrada do Magarça, 3.678";"Guaratiba";"Rio de Janeiro";"RJ";"Brasil";"23035-380";"(21) 3108-1321";"";-22.95074;-43.605449;"Dom 08:00 10:00 19:00
Seg e Sex 19:30";"quinta-feira 19:00";"http://www.paroquiasantaclara.org";"";"Rio de Janeiro";"MElXI";NULL;"";"2014-07-14 10:49:12"
165;"Santa Cruz";"Pe. Enrico Arrigoni";"Rua Siqueira Campos, 143, 3º andar";"Copacabana";"Rio de Janeiro";"RJ";"Brasil";"22031-070";"(21) 2235-3200, (21) 2548-9698";"3o andar";-22.9661691;-43.1876304;"Seg a Sab 18:30
Dom 09:30 11:00 18:30";"Seg Qua Sex 17:00 as 18:00";"http://igrejasantacruz.com.br/";"";"Rio de Janeiro";"yYVwp";NULL;"";"2015-01-10 18:55:27"
166;"Santa Cruz do Senhor";"Pe Jorge Luiz Sanz Afonso";"Rua Luiz Vargas, 50";"Piedade";"Rio de Janeiro";"RJ";"Brasil";"20751-340";"(21) 3274-8700";"";-22.879872;-43.305659;"Dom 07:00 09:30
segunda-feira: 19h
sexta-feira: 19h
1a Sexta-Feira 08hs";"Seg Sex 16:30";"";"";"Rio de Janeiro";"asGMM";NULL;"";"2015-10-07 11:12:52"
167;"Santa Edwiges";"Pe. Divino Alves Pereira da Silva, CSS";"Rua Fonseca Teles, 109";"São Cristóvão";"Rio de Janeiro";"RJ";"Brasil";"20940-200";"(21) 2589-4851";"";-22.90262;-43.221657;"Seg Qua Sex Sab 07:30 18:30
Qui 08:00 16:00 18:30
Dom 07:00 08:30 10:30 18:30
";"Seg Qua Qui Sex 8:30 as 11:00 14:30 as 17:00";"";"";"Rio de Janeiro";"DC0lt";NULL;NULL;"2013-01-12 13:29:42"
168;"Santa Edwiges";"Pe. Alberto Gonzaga de Almeida";"Rua Gurupema, 36";"Brás de Pina";"Rio de Janeiro";"RJ";"Brasil";"21011-120";"(21) 2260-4310";"";-22.825412;-43.282046;"Seg Ter Qua Sex Sab 19:00 
Dom 07:00 09:00 19:00";"";"";"";"Rio de Janeiro";"pVlBQ";NULL;NULL;"2013-01-12 13:29:42"
169;"Santa Edwiges e São Pedro";"Pe. Geraldo Marques Raimundo";"Rua Santa Edwiges, 300";"Sepetiba";"Rio de Janeiro";"RJ";"Brasil";"23530-390";"(21) 3317-7252";"";-22.984245;-43.690442;"Dom 07:30 
1a Sex 17:00";"";"";"";"Rio de Janeiro";"RpVax";NULL;NULL;"2012-12-29 13:22:16"
170;"Santa Efigênia e Menino Jesus de Praga";"Pe. Domingos de Gusmão Maria José dos Santos";"Rua Gervásio Ferreira, 121";"Irajá";"Rio de Janeiro";"RJ";"Brasil";"21241-520";"(21) 3371-5760";"";-22.821806;-43.332416;"";"";"";"";"Rio de Janeiro";"49G0U";NULL;NULL;"2013-01-11 18:32:25"
171;"Paróquia Santa Inês";"Pe. Adriano José Gomes Divino";"Pça. Elias Jabour, 104";"Jabour - Senador Camará";"Rio de Janeiro";"RJ";"Brasil";"21833-160";"(21) 3469-5968";"";-22.8783457;-43.4924133;"Domingo:	07:00, 10:30, 19:00
Segunda-feira:	19:00
Quarta-feira:	19:00
Quinta-feira:	19:00
Sexta-feira:	19:00";"seg, qua, qui, sexta 18:00";"";"santaines.jabour@uol.com.br";"Rio de Janeiro";"gT0Q1";NULL;"Pároco: Padre Adriano José Gomes Divino 
Vigário Paroquial: Padre Edilson Roberto da Silva
Diácono Permanente: Diác. Marcos Venicio Jacintho Chaves.";"2015-08-30 17:52:15"
172;"Santa Isabel Rainha de Portugal";"Pe. Jaroslaw Lukasz Kaczmarek (Lucas), SAC";"Rua Leopoldina Seabra, 17";"Bento Ribeiro";"Rio de Janeiro";"RJ";"Brasil";"21331-350";"(21) 3350-5126";"";-22.867764;-43.363598;"Seg Qua Qui Sex 07:00 19:00
Sab 07:00 17:00
Dom 07:00 08:30 18:30";"Sab 17:00";"";"";"Rio de Janeiro";"ImkpY";NULL;NULL;"2012-12-29 13:22:16"
173;"Santa Luzia";"Pe. Marcos Paulo Galvão da Silva";"Rua Ururaí, 1.527";"Honório Gurgel";"Rio de Janeiro";"RJ";"Brasil";"21511-000";"(21) 2471-2175";"";-22.847344;-43.35758;"Seg 19:00
Sex 08:30
Dom 08:00 10:00 18:00";"Qua Sex 10:30";"";"";"Rio de Janeiro";"v6VF5";NULL;NULL;"2012-12-29 13:22:16"
174;"Paróquia Santa Luzia";"Pe. Robert Józef Chrzaszcz";"Av. das Lagoas, 12";"Gardênia Azul";"Rio de Janeiro";"RJ";"Brasil";"22765-451";"(21) 2445-4921";"";-22.958832;-43.343665;"Sábado: 18h30
Domingo: 7h, 9h, 19h30

Segunda e Quinta: 19h30
Terça: 8h
Sexta: 19h
1ª Sexta-feira do mês: 7h";"Sábado: 18h00
Domingo:  8h30, 19h00

Segunda e Quinta: 19h00
Terça: 7h30
Sexta: 18h30";"http://www.santaluziagardenia.org.br";"secretaria@santaluziagardenia.org.br";"Rio de Janeiro";"XQFec";NULL;NULL;"2013-05-29 13:58:04"
175;"Santa Margarida Maria";"Pe. Manuel de Oliveira Manangão";"Rua Frei Solano, 23";"Lagoa";"Rio de Janeiro";"RJ";"Brasil";"22471-250";"(21) 2286-9596";"";-22.962441;-43.203721;"Seg a Sex 08:00 19:00
Sab 08:00 17:00
Dom 09:00 11:30 18:00 19:30";"";"";"";"Rio de Janeiro";"9k049";NULL;NULL;"2012-12-29 13:22:16"
176;"Santa Margarida de Alacoque";"Pe. Clébio Tosta Júnior";"Estrada do Viegas - Tv. Santa Margarida Maria, 26";"Senador Camará";"Rio de Janeiro";"RJ";"Brasil";"21832-000";"(21) 3422-8412";"";-22.8950927;-43.4933632;"Seg a Qui 07:00
Dom 06:30 09:00 19:00";"";"http://www.igrejasantamargarida.com.br";"";"Rio de Janeiro";"m3kTg";NULL;NULL;"2012-12-29 20:28:12"
177;"Santa Mônica";"Pe. Fr. Juan José Ormazábal Garméndia, OAR";"Av. Ataulfo de Paiva, 527";"Leblon";"Rio de Janeiro";"RJ";"Brasil";"22440-030";"(21) 2512-8657";"";-22.983982;-43.221102;"Seg 07:00 17:30
Ter a Sex 07:00 09:00 12:00 17:30 18:30
Sab 07:00 09:00 19:00
Dom 07:00 08:30 10:00 11:30 17:00 18:30 20:00";"";"";"";"Rio de Janeiro";"ONUtD";NULL;NULL;"2012-12-29 13:22:16"
178;"Santa Rita";"Pe. Pedro Cunha Cruz";"Largo de Santa Rita, s/n";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20091-006";"(21) 2253-7564";"";-22.9001754;-43.1807706;"Seg a Sex 07:00 07:30 08:00 09:00 10:00 12:15 18:00
Sab 08:00 09:00 10:00
Dom 07:30 09:00 10:30
";"Qua Sex 10:00 as 12:00";"";"";"Rio de Janeiro";"0hFIk";NULL;NULL;"2012-12-29 13:22:16"
179;"Paróquia Santa Rita de Cássia";"Pe. Ivanelito Pereira da Silva";"Estrada do Otaviano, 309";"Turiaçu";"Rio de Janeiro";"RJ";"Brasil";"21540-010";"(21) 3390-0568";"";-22.858897;-43.346014;"Dom 7h , 9h , 18h
Quarta 19h
1a Sexta 8h
Sáb  18h 
dia 22  8h";"sáb de 9h as 12h";"";"";"Rio de Janeiro";"d0ziH";NULL;NULL;"2013-07-09 15:19:54"
180;"Paróquia Santa Rita de Cássia";"Padre Ausilio Chessa";"Rua Soldado Francisco Rios, 132";"Paciência";"Rio de Janeiro";"RJ";"Brasil";"23066-140";"(21) 2413-6373";"";-22.8855696;-43.6366439;"Seg a Sex 17h  
Sábado: 9h (Praça Padre Guilherme Decaminada)
Domingo: 7h, 10h e 19h";"Qui 15:00 as 17:00";"";"";"Rio de Janeiro";"FKk7o";NULL;NULL;"2013-06-21 16:00:42"
181;"Santa Rita de Cássia";"";"Av. Mariana, 12";"Vila Santa Rita - Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23015-230";"(21) 3403-6372";"";-22.912561;-43.544433;"Seg Qua 18:30
Qui Sex 07:30
1a Sex 19:30
Sab 19:00
Dom 07:00 09:00 11:00 18:30";"Seg Qua Sex 16:00 as 18:00";"";"";"Rio de Janeiro";"reUXL";NULL;NULL;"2013-01-12 13:29:42"
182;"Santa Rita dos Impossíveis";"Pe. Fr. Airton Mainardi, OAD";"Av. Nossa Senhora das Graças, 1.260";"Ramos";"Rio de Janeiro";"RJ";"Brasil";"21031-61";"(21) 2590-6098";"";-22.8459384;-43.2536479;"Seg Qui Qua Sex 07:30 19:00
Ter Sab 07:30
Dom 07:30 09:30 19h00";"";"http://www.santaritadosimpossiveis.org";"";"Rio de Janeiro";"TyEws";NULL;"Segunda, quarta, quinta e sexta: 08h00 às 12h00 e das 17h00 às 20h00";"2014-12-05 13:43:27"
183;"Santa Rosa de Lima";"Mons. Luiz Antônio Pereira Lopes";"Rua Cristiano Machado, s/n";"Jardim América";"Rio de Janeiro";"RJ";"Brasil";"21240-470";"(21) 3346-3347";"";-22.81339;-43.320641;"Ter a Qui 19:00
Sex 07:00
Sab 20:00
Dom 07:00 09:00 18:00";"";"http://www.matrizsantarosadelima.com.br";"";"Rio de Janeiro";"6HzMP";NULL;NULL;"2013-01-12 13:29:42"
184;"Santa Sofia";"Pe. Parampathu Kuriakose Kuncheryia (Tiago)";"Praça Sofia Moreira, s/n";"Cosmos";"Rio de Janeiro";"RJ";"Brasil";"23060-470";"(21) 2409-7042";"";-22.911331;-43.611122;"Dom 09:00 19:00
Qui Sex 19:00";"";"";"";"Rio de Janeiro";"ibjlw";NULL;NULL;"2013-01-12 13:29:42"
185;"Santa Teresa de Jesus";"Pe. José Brito Terceiro";"Rua Áurea, 71";"Santa Teresa";"Rio de Janeiro";"RJ";"Brasil";"20240-210";"(21) 2224-2809";"";-22.92254;-43.188609;"Domingo: 07:30, 10h e 18h
Segunda- feira 19h
Terça-feira  19h
Quarta- feira  19h
Quinta-feira 19h
Sexta-feira  19h
Sábado 08h";"quinta-feira 16h";"";"psteresadejesus@outlook.com";"Rio de Janeiro";"KvUBT";NULL;"";"2014-06-21 19:30:45"
186;"Santa Teresa de Jesus";"Pe. Sérgio Augusto dos Reis";"Rua Macabú, 310";"Vila Santa Teresa - Coelho Neto";"Rio de Janeiro";"RJ";"Brasil";"21510-540";"(21) 2471-6858";"";-22.837269;-43.351163;"Dom 07:00 10:30 19:00
Seg 19:00
Qua 18:00
";"";"";"";"Rio de Janeiro";"xFEb0";NULL;NULL;"2012-12-29 13:22:16"
187;"Santa Teresinha do Menino Jesus";"Côn. Abílio Soares de Vasconcelos";"Av. Lauro Sodré, 83";"Botafogo";"Rio de Janeiro";"RJ";"Brasil";"22290-070";"(21) 2295-5197";"";-22.9542466;-43.1785328;"Seg a Sex 07:00 18:00
Sab 16:30 18:00
Dom 07:30 09:00 11:00 16:00 17:30 19:00";"Qua 09:00 as 11:30 15:00 as 17:30
Ter 09:00 as 11:00 16:00 as 17:30
Qui Sex 16:30 as 17:30
";"http://www.verecrer.com.br";"";"Rio de Janeiro";"ZYz0X";NULL;NULL;"2012-12-29 20:28:12"
188;"Basílica Santa Teresinha do Menino Jesus";"Pe. Fr. Fabio Magno de Castro Araújo, OCD";"Rua Mariz e Barros, 354";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20270-001";"(21) 2569-8904";"Adoração do Santíssimo Sacramento toda quinta-feira de 8:30 às 20:30.";-22.913686;-43.21805;"Seg a Sex 07:00 08:00 18:30
Ter a Sex 12h
Sab 07:00 08:00 16:00
Dom 07:00 08:30 10:00 11:30 18:30
Dia 30 16h (Santa Teresinha)
Dia 25 7h, 8h, 9h e 18h (Menino Jesus de Praga)
Dia 13 12h (Nossa Senhora de Fátima)
Dia 19 8h (São José)
Dia 16 7h (Nossa Senhora do Carmo)";"terça a sábado 8h30 às 11h30, 15h às 18h";"http://www.basilicasantateresinha.org.br";"";"Rio de Janeiro";"BsjQ4";NULL;"Segunda a sábado, das 8h às 12h e das 14h às 18h; 
Domingo, das 8h às 12h";"2015-03-14 17:28:51"
189;"Santa Teresinha do Menino Jesus";"Pe. William Gomes";"Rua Engenheiro Moacir Barbosa, 12";"Urucânia - Santa Cruz";"Rio de Janeiro";"RJ";"Brasil";"23573-000";"(21) 3313-2053";"";-22.917206;-43.651641;"Domingo 7h 10h e 19h
Seg Qua e Sex 19h";"Seg Qua e Sex de 15h as 18h";"";"";"Rio de Janeiro";"oCTpb";NULL;"";"2015-10-07 11:09:23"
190;"Santa Teresinha do Menino Jesus";"Padre Marcio Moura";"Rua Manuel Caldeira de Alvarenga, 1.017";"Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23070-200";"(21) 3402-0098";"";-22.8975292;-43.5805136;"Seg 19:00
Sex 19:30
Dom 09:30 19:30";"Seg e Sex 15:00 as 18:00";"";"";"Rio de Janeiro";"QWEF8";NULL;"";"2017-03-14 06:38:41"
191;"Santíssima Trindade";"Pe. José Aparecido Ignácio, AA";"Rua Senador Vergueiro, 141";"Flamengo";"Rio de Janeiro";"RJ";"Brasil";"22230-000";"(21) 2553-3114";"";-22.937148;-43.175868;"Seg 07:00 18:30
Ter a Sex 07:00 09:00 18:30
Sab 07:00 09:00 17:00 18:30
Dom 07:00 09:00 11:00 17:00 18:30 20:00";"Ter a Sex 17:30 as 18:45";"http://trindadesstasecretaria@gmail.com";"";"Rio de Janeiro";"2pyef";NULL;NULL;"2012-12-29 20:28:12"
